499, Gyroscope, 356034.9944, 0.000858, -0.355929, 0.056111
500, Accelerometer, 356034.9944, 0.002552, -0.017269, 0.007942
501, Gravity, 356034.9944, 0.011456, -0.973881, 0.226768
502, Motion, 356034.9944
503, Heading, 356035.0444, 52.9947, 76.5257
504, Gyroscope, 356035.0572, 0.120168, -0.157963, -0.066306
505, Accelerometer, 356035.0572, -0.007576, 0.001685, 0.013321
506, Gravity, 356035.0572, 0.014443, -0.972770, 0.231323
507, Motion, 356035.0572
508, Frame, 356035.0455, 48
509, Heading, 356035.1495, 53.9947, 77.5257
510, Gyroscope, 356035.1199, 0.055533, -0.115601, -0.041119
511, Accelerometer, 356035.1199, -0.017774, 0.018859, 0.028930
512, Gravity, 356035.1199, 0.020094, -0.971603, 0.235764
513, Motion, 356035.1199
514, Heading, 356035.1985, 54.9947, 78.5257
515, Gyroscope, 356035.1827, -0.132442, -0.236785, -0.055289
516, Accelerometer, 356035.1827, 0.023015, -0.012674, 0.023067
517, Gravity, 356035.1827, 0.026286, -0.971487, 0.235631
518, Motion, 356035.1827
519, Heading, 356035.2511, 55.9947, 79.5257
520, Frame, 356035.1789, 49
